t [ns],Omega(t) [rad/s],Area(t) [rad],|G>|^2,|X1>|^2,|X2>|^2,|XX>|^2,G_X_out_H,G_X_out_V,X_XX_out_H,X_XX_out_V
0.47000000000000003,1.0009812461690944e-23,4.7511929832922665e-26,1.0,3.56898490687566e-79,3.56898490687566e-79,1.3784381826693076e-57,3.1000168341150784e-104,3.56898490687566e-79,3.1000168341150784e-104,3.56898490687566e-79
0.47200000000000003,1.5283378388994165e-23,7.280512068360779e-26,1.0,3.64507959948873e-79,3.64507959948873e-79,1.4078280042945727e-57,3.166112610433123e-104,3.64507959948873e-79,3.166112610433123e-104,3.64507959948873e-79
0.47400000000000003,2.3297961280578428e-23,1.113864603531804e-25,1.0,3.7211742921017994e-79,3.7211742921017994e-79,1.437217825919838e-57,3.2322083867511665e-104,3.7211742921017994e-79,3.2322083867511665e-104,3.7211742921017994e-79
0.4760000000000001,3.545860139333291e-23,1.701430230270918e-25,1.0,3.7972689847148694e-79,3.7972689847148694e-79,1.4666076475451033e-57,3.29830416306921e-104,3.7972689847148694e-79,3.29830416306921e-104,3.7972689847148694e-79
0.4780000000000001,5.388035057209641e-23,2.594819749925212e-25,1.0,3.233487047950945e-59,3.233487047950945e-59,4.1894581226457565e-41,8.3723296877941795e-81,3.233487047950945e-59,8.3723296877941795e-81,3.233487047950945e-59
0.48,8.174182935510483e-23,3.951041549197188e-25,1.0,6.818721214896879e-59,6.818721214896879e-59,8.834656380612122e-41,1.7655423143398613e-80,6.818721214896879e-59,1.7655423143398613e-80,6.818721214896879e-59
0.482,1.2381219462885903e-22,6.006581789036828e-25,1.0,1.040395538184287e-58,1.040395538184287e-58,1.3479854638578618e-40,2.6938516599003346e-80,1.040395538184287e-58,2.6938516599003346e-80,1.040395538184287e-58
0.484,1.872352519578656e-22,9.117056254904077e-25,1.0,1.398918954878889e-58,1.398918954878889e-58,1.8125052896545114e-40,3.622161005460802e-80,1.398918954878889e-58,3.622161005460802e-80,1.398918954878889e-58
0.486,2.826942311006762e-22,1.38163510854895e-24,1.0,1.757442371573491e-58,1.757442371573491e-58,2.2770251154511643e-40,4.550470351021275e-80,1.757442371573491e-58,4.550470351021275e-80,1.757442371573491e-58
0.488,4.261391167314055e-22,2.0904684563810322e-24,1.0,2.1159657882680928e-58,2.1159657882680928e-58,2.741544941247814e-40,5.4787796965817485e-80,2.1159657882680928e-58,5.4787796965817485e-80,2.1159657882680928e-58
0.49000000000000005,6.413439253603609e-22,3.1579514984727996e-24,1.0,2.4744892049626947e-58,2.4744892049626947e-58,3.2060647670444635e-40,6.407089042142216e-80,2.4744892049626947e-58,6.407089042142216e-80,2.4744892049626947e-58
0.49200000000000005,9.63686330203817e-22,4.762981754036979e-24,1.0,2.8330126216572966e-58,2.8330126216572966e-58,3.670584592841113e-40,7.335398387702689e-80,2.8330126216572966e-58,7.335398387702689e-80,2.8330126216572966e-58
0.49400000000000005,1.4457244986659515e-21,7.172392582906749e-24,1.0,3.1915360383518986e-58,3.1915360383518986e-58,4.135104418637766e-40,8.263707733263162e-80,3.1915360383518986e-58,8.263707733263162e-80,3.1915360383518986e-58
0.49600000000000005,2.1654118603159154e-21,1.0783528941888621e-23,1.0,3.550059455046498e-58,3.550059455046498e-58,4.5996242444344155e-40,9.19201707882363e-80,3.550059455046498e-58,9.19201707882363e-80,3.550059455046498e-58
0.49800000000000005,3.2381772005719096e-21,1.618711800277645e-23,1.0,3.9085828717410996e-58,3.9085828717410996e-58,5.064144070231065e-40,1.0120326424384103e-79,3.9085828717410996e-58,1.0120326424384103e-79,3.9085828717410996e-58
0.5,4.8346589035966004e-21,2.425995410694497e-23,1.0,4.2671062884357015e-58,4.2671062884357015e-58,5.528663896027715e-40,1.1048635769944576e-79,4.2671062884357015e-58,1.1048635769944576e-79,4.2671062884357015e-58
0.502,7.206695893583978e-21,3.630130890412556e-23,1.0,4.6256297051303034e-58,4.6256297051303034e-58,5.9931837218243676e-40,1.1976945115505044e-79,4.6256297051303034e-58,1.1976945115505044e-79,4.6256297051303034e-58
0.504,1.072535515631449e-20,5.423335995402404e-23,1.0,4.984153121824905e-58,4.984153121824905e-58,6.457703547621017e-40,1.2905254461065517e-79,4.984153121824905e-58,1.2905254461065517e-79,4.984153121824905e-58
0.506,1.593647614660919e-20,8.089519125694774e-23,1.0,5.342676538519506e-58,5.342676538519506e-58,6.922223373417667e-40,1.383356380662599e-79,5.342676538519506e-58,1.383356380662599e-79,5.342676538519506e-58
0.508,2.3641663996266193e-20,1.2047333139982316e-22,1.0,5.701199955214108e-58,5.701199955214108e-58,7.386743199214316e-40,1.4761873152186457e-79,5.701199955214108e-58,1.4761873152186457e-79,5.701199955214108e-58
0.51,3.501619185967015e-20,1.7913118725575956e-22,1.0,6.059723371908711e-58,6.059723371908711e-58,7.85126302501097e-40,1.5690182497746937e-79,6.059723371908711e-58,1.5690182497746937e-79,6.059723371908711e-58
0.5120000000000001,5.1780341995099304e-20,2.6592772111052907e-22,1.0,6.418246788603313e-58,6.418246788603313e-58,8.315782850807622e-40,1.6618491843307404e-79,6.418246788603313e-58,1.6618491843307404e-79,6.418246788603313e-58
0.5140000000000001,7.644798531665615e-20,3.9415604842228466e-22,1.0,6.776770205297915e-58,6.776770205297915e-58,8.780302676604272e-40,1.7546801188867877e-79,6.776770205297915e-58,1.7546801188867877e-79,6.776770205297915e-58
0.5160000000000001,1.1268660730557267e-19,5.832906410445136e-22,1.0,7.135293621992515e-58,7.135293621992515e-58,9.244822502400921e-40,1.847511053442835e-79,7.135293621992515e-58,1.847511053442835e-79,7.135293621992515e-58
0.5180000000000001,1.658378624930871e-19,8.618151108431736e-22,1.0,7.493817038687117e-58,7.493817038687117e-58,9.709342328197573e-40,1.9403419879988818e-79,7.493817038687117e-58,1.9403419879988818e-79,7.493817038687117e-58
0.52,2.436689590915035e-19,1.2713219324277646e-21,1.0,7.85234045538172e-58,7.85234045538172e-58,1.0173862153994222e-39,2.033172922554929e-79,7.85234045538172e-58,2.033172922554929e-79,7.85234045538172e-58
0.522,3.5745539283907826e-19,1.8724462843583468e-21,1.0,8.21086387207632e-58,8.21086387207632e-58,1.0638381979790873e-39,2.1260038571109764e-79,8.21086387207632e-58,2.1260038571109764e-79,8.21086387207632e-58
0.524,5.235385041934276e-19,2.7534401813908536e-21,1.0,8.569387288770922e-58,8.569387288770922e-58,1.1102901805587523e-39,2.2188347916670235e-79,8.569387288770922e-58,2.2188347916670235e-79,8.569387288770922e-58
0.526,7.65562286657491e-19,4.042540972241774e-21,1.0,8.927910705465524e-58,8.927910705465524e-58,1.1567421631384174e-39,2.3116657262230705e-79,8.927910705465524e-58,2.3116657262230705e-79,8.927910705465524e-58
0.528,1.1176802142944285e-18,5.925783473193695e-21,1.0,9.286434122160124e-58,9.286434122160124e-58,1.2031941457180822e-39,2.4044966607791175e-79,9.286434122160124e-58,2.4044966607791175e-79,9.286434122160124e-58
0.53,1.6291449393458442e-18,8.672608626833969e-21,1.0,9.644957538854726e-58,9.644957538854726e-58,1.2496461282977473e-39,2.4973275953351646e-79,9.644957538854726e-58,2.4973275953351646e-79,9.644957538854726e-58
0.532,2.3708660257078574e-18,1.2672619591887674e-20,1.0,1.0003480955549327e-57,1.0003480955549327e-57,1.2960981108774123e-39,2.5901585298912116e-79,1.0003480955549327e-57,2.5901585298912116e-79,1.0003480955549327e-57
0.534,3.4447636660381415e-18,1.8488249283633678e-20,1.0,1.0362004372243929e-57,1.0362004372243929e-57,1.3425500934570774e-39,2.682989464447259e-79,1.0362004372243929e-57,2.682989464447259e-79,1.0362004372243929e-57
0.5360000000000001,4.997087786715295e-18,2.693010073638712e-20,1.0,1.072052778893853e-57,1.072052778893853e-57,1.3890020760367424e-39,2.775820399003306e-79,1.072052778893853e-57,2.775820399003306e-79,1.072052778893853e-57
0.5380000000000001,7.237351322957416e-18,3.916453984605984e-20,1.0,1.1079051205633131e-57,1.1079051205633131e-57,1.4354540586164075e-39,2.868651333559353e-79,1.1079051205633131e-57,2.868651333559353e-79,1.1079051205633131e-57
0.5400000000000001,1.0465198252863727e-17,5.686708942188101e-20,1.0,1.1437574622327733e-57,1.1437574622327733e-57,1.4819060411960723e-39,2.9614822681154e-79,1.1437574622327733e-57,2.9614822681154e-79,1.1437574622327733e-57
0.5420000000000001,1.5108466772516777e-17,8.244075444726153e-20,1.0,1.1796098039022335e-57,1.1796098039022335e-57,1.5283580237757376e-39,3.0543132026714473e-79,1.1796098039022335e-57,3.0543132026714473e-79,1.1796098039022335e-57
0.544,2.1777020320579658e-17,1.19326241540358e-19,1.0,1.2154621455716937e-57,1.2154621455716937e-57,1.574810006355403e-39,3.1471441372274947e-79,1.2154621455716937e-57,3.1471441372274947e-79,1.2154621455716937e-57
0.546,3.133874840454189e-17,1.7244201026547958e-19,1.0,1.2513144872411539e-57,1.2513144872411539e-57,1.6212619889350678e-39,3.2399750717835414e-79,1.2513144872411539e-57,3.2399750717835414e-79,1.2513144872411539e-57
0.548,4.5026684373059803e-17,2.4880744304308133e-19,1.0,1.287166828910614e-57,1.287166828910614e-57,1.6677139715147328e-39,3.332806006339589e-79,1.287166828910614e-57,3.332806006339589e-79,1.287166828910614e-57
0.55,6.458972226664315e-17,3.5842384968278436e-19,1.0,1.323019170580074e-57,1.323019170580074e-57,1.7141659540943978e-39,3.425636940895636e-79,1.323019170580074e-57,3.425636940895636e-79,1.323019170580074e-57
0.552,9.250431574119412e-17,5.155178876906218e-19,1.0,1.3588715122495343e-57,1.3588715122495343e-57,1.7606179366740627e-39,3.518467875451683e-79,1.3588715122495343e-57,3.518467875451683e-79,1.3588715122495343e-57
0.554,1.3227132430095706e-16,7.402935277327731e-19,1.0,1.3947238539189945e-57,1.3947238539189945e-57,1.807069919253728e-39,3.61129881000773e-79,1.3947238539189945e-57,3.61129881000773e-79,1.3947238539189945e-57
0.556,1.8883154099090019e-16,1.0613963930246307e-18,1.0,1.4305761955884547e-57,1.4305761955884547e-57,1.853521901833393e-39,3.7041297445637775e-79,1.4305761955884547e-57,3.7041297445637775e-79,1.4305761955884547e-57
0.558,2.691463544107026e-16,1.5193742884262338e-18,1.0,1.4664285372579146e-57,1.4664285372579146e-57,1.899973884413058e-39,3.796960679119824e-79,1.4664285372579146e-57,3.796960679119824e-79,1.4664285372579146e-57
0.5600000000000002,3.830077791578765e-16,2.1715284219948136e-18,1.0,1.502280878927375e-57,1.502280878927375e-57,1.9464258669927232e-39,3.8897916136758715e-79,1.502280878927375e-57,3.8897916136758715e-79,1.502280878927375e-57
0.5620000000000002,5.44166518440627e-16,3.098702719593318e-18,1.0,1.538133220596835e-57,1.538133220596835e-57,1.9928778495723882e-39,3.982622548231919e-79,1.538133220596835e-57,3.982622548231919e-79,1.538133220596835e-57
0.5640000000000002,7.719002254996121e-16,4.414769463533558e-18,1.0,1.5739855622662952e-57,1.5739855622662952e-57,2.039329832152053e-39,4.0754534827879656e-79,1.5739855622662952e-57,4.0754534827879656e-79,1.5739855622662952e-57
0.5660000000000001,1.0931899929341537e-15,6.279859681967325e-18,1.0,1.6098379039357554e-57,1.6098379039357554e-57,2.085781814731718e-39,4.168284417344013e-79,1.6098379039357554e-57,4.168284417344013e-79,1.6098379039357554e-57
0.5680000000000001,1.545735766262964e-15,8.918785441164445e-18,1.0,1.6456902456052156e-57,1.6456902456052156e-57,2.132233797311383e-39,4.26111535190006e-79,1.6456902456052156e-57,4.26111535190006e-79,1.6456902456052156e-57
0.5700000000000001,2.182126851417323e-15,1.2646648058844734e-17,1.0,1.6815425872746757e-57,1.6815425872746757e-57,2.1786857798910483e-39,4.353946286456107e-79,1.6815425872746757e-57,4.353946286456107e-79,1.6815425872746757e-57
0.5720000000000001,3.0756000520807604e-15,1.7904374962342822e-17,1.0,1.7173949289441357e-57,1.7173949289441357e-57,2.2251377624707133e-39,4.446777221012154e-79,1.7173949289441357e-57,4.446777221012154e-79,1.7173949289441357e-57
0.5740000000000001,4.327976107624261e-15,2.530795112204785e-17,1.0,1.7532472706135958e-57,1.7532472706135958e-57,2.2715897450503783e-39,4.5396081555682016e-79,1.7532472706135958e-57,4.5396081555682016e-79,1.7532472706135958e-57
0.5760000000000001,6.080579604423527e-15,3.5716506834095644e-17,1.0,1.789099612283056e-57,1.789099612283056e-57,2.3180417276300432e-39,4.632439090124249e-79,1.789099612283056e-57,4.632439090124249e-79,1.789099612283056e-57
0.578,8.52923796047847e-15,5.0326324398996846e-17,1.0,5.110676952658519e-41,5.110676952658519e-41,2.2213106605811182e-26,3.944659137562536e-59,5.110676952658519e-41,3.944659137562536e-59,5.110676952658519e-41
0.58,1.1944847586733523e-14,7.080040994620886e-17,1.0,1.0777306617529569e-40,1.0777306617529569e-40,4.684261263943798e-26,8.31842854106368e-59,1.0777306617529569e-40,8.31842854106368e-59,1.0777306617529569e-40
0.582,1.6701524807775364e-14,9.944678234071777e-17,1.0,1.6443936282400586e-40,1.6443936282400586e-40,7.147211867306478e-26,1.2692197944564823e-58,1.6443936282400586e-40,1.2692197944564823e-58,1.6443936282400586e-40
0.5840000000000001,2.3315072063258503e-14,1.3946337921175168e-16,1.0,2.2110565947271636e-40,2.2110565947271636e-40,9.61016247066914e-26,1.7065967348065966e-58,2.2110565947271636e-40,1.7065967348065966e-58,2.2110565947271636e-40
0.5860000000000001,3.249544810144139e-14,1.952738993764516e-16,1.0,2.7777195612142653e-40,2.7777195612142653e-40,1.207311307403182e-25,2.1439736751567138e-58,2.7777195612142653e-40,2.1439736751567138e-58,2.7777195612142653e-40
0.5880000000000001,4.521821629879821e-14,2.729875637766913e-16,1.0,3.3443825277013703e-40,3.3443825277013703e-40,1.4536063677394481e-25,2.581350615506828e-58,3.3443825277013703e-40,2.581350615506828e-58,3.3443825277013703e-40
0.5900000000000001,6.28216664481732e-14,3.810274465236628e-16,1.0,3.911045494188475e-40,3.911045494188475e-40,1.6999014280757161e-25,3.0187275558569425e-58,3.911045494188475e-40,3.0187275558569425e-58,3.911045494188475e-40
0.592,8.713860580776148e-14,5.309877187795977e-16,1.0,4.477708460675574e-40,4.477708460675574e-40,1.9461964884119823e-25,3.456104496207057e-58,4.477708460675574e-40,3.456104496207057e-58,4.477708460675574e-40
0.594,1.206748840993016e-13,7.388012086866609e-16,1.0,5.044371427162679e-40,5.044371427162679e-40,2.1924915487482485e-25,3.893481436557171e-58,5.044371427162679e-40,3.893481436557171e-58,5.044371427162679e-40
0.596,1.668508035368555e-13,1.0263268963228182e-15,1.0,5.6110343936497804e-40,5.6110343936497804e-40,2.4387866090845165e-25,4.3308583769072855e-58,5.6110343936497804e-40,4.3308583769072855e-58,5.6110343936497804e-40
0.598,2.3032699603144867e-13,1.4235046958911228e-15,1.0,6.1776973601368854e-40,6.1776973601368854e-40,2.6850816694207826e-25,4.7682353172574e-58,6.1776973601368854e-40,4.7682353172574e-58,6.1776973601368854e-40
0.6,3.174435543996684e-13,1.9712752463222406e-15,1.0,6.744360326623987e-40,6.744360326623987e-40,2.9313767297570506e-25,5.205612257607517e-58,6.744360326623987e-40,5.205612257607517e-58,6.744360326623987e-40
0.602,4.3681074396138853e-13,2.7255295446832984e-15,1.0,7.311023293111092e-40,7.311023293111092e-40,3.177671790093317e-25,5.642989197957631e-58,7.311023293111092e-40,5.642989197957631e-58,7.311023293111092e-40
0.604,6.001022282438022e-13,3.76244251688849e-15,1.0,7.877686259598194e-40,7.877686259598194e-40,3.423966850429585e-25,6.0803661383077456e-58,7.877686259598194e-40,6.0803661383077456e-58,7.877686259598194e-40
0.606,8.231183727278034e-13,5.185663117860097e-15,1.0,8.444349226085299e-40,8.444349226085299e-40,3.670261910765853e-25,6.51774307865786e-58,8.444349226085299e-40,6.51774307865786e-58,8.444349226085299e-40
0.6080000000000001,1.1272090858603262e-12,7.135990576448227e-15,1.0,9.0110121925724e-40,9.0110121925724e-40,3.916556971102119e-25,6.955120019007977e-58,9.0110121925724e-40,6.955120019007977e-58,9.0110121925724e-40
0.6100000000000001,1.541174429172561e-12,9.804374091481118e-15,1.0,9.577675159059506e-40,9.577675159059506e-40,4.162852031438386e-25,7.392496959358091e-58,9.577675159059506e-40,7.392496959358091e-58,9.577675159059506e-40
0.6120000000000001,2.103798966622596e-12,1.3449347487276279e-14,1.0,1.0144338125546607e-39,1.0144338125546607e-39,4.409147091774653e-25,7.829873899708206e-58,1.0144338125546607e-39,7.829873899708206e-58,1.0144338125546607e-39
0.6140000000000001,2.8672252266792927e-12,1.8420371680578173e-14,1.0,1.0711001092033712e-39,1.0711001092033712e-39,4.655442152110921e-25,8.26725084005832e-58,1.0711001092033712e-39,8.26725084005832e-58,1.0711001092033712e-39
0.616,3.9014362014480574e-12,2.518903310870553e-14,1.0,1.1277664058520814e-39,1.1277664058520814e-39,4.901737212447188e-25,8.704627780408437e-58,1.1277664058520814e-39,8.704627780408437e-58,1.1277664058520814e-39
0.618,5.300200988127565e-12,3.439067029828116e-14,1.0,1.1844327025007919e-39,1.1844327025007919e-39,5.148032272783455e-25,9.142004720758552e-58,1.1844327025007919e-39,9.142004720758552e-58,1.1844327025007919e-39
0.62,7.188947248213976e-12,4.6879818534622716e-14,1.0,1.241098999149502e-39,1.241098999149502e-39,5.394327333119722e-25,9.579381661108666e-58,1.241098999149502e-39,9.579381661108666e-58,1.241098999149502e-39
0.622,9.735166502079556e-12,6.380393228491627e-14,1.0,1.2977652957982126e-39,1.2977652957982126e-39,5.640622393455989e-25,1.0016758601458782e-57,1.2977652957982126e-39,1.0016758601458782e-57,1.2977652957982126e-39
0.624,1.3162142836027495e-11,8.670124162302333e-14,1.0,1.3544315924469227e-39,1.3544315924469227e-39,5.8869174537922565e-25,1.0454135541808896e-57,1.3544315924469227e-39,1.0454135541808896e-57,1.3544315924469227e-39
0.626,1.776703443378512e-11,1.1763041889283597e-13,1.0,1.4110978890956332e-39,1.4110978890956332e-39,6.133212514128524e-25,1.0891512482159012e-57,1.4110978890956332e-39,1.0891512482159012e-57,1.4110978890956332e-39
0.628,2.3944645816145593e-11,1.5934209914276672e-13,1.0,1.4677641857443436e-39,1.4677641857443436e-39,6.379507574464791e-25,1.1328889422509126e-57,1.4677641857443436e-39,1.1328889422509126e-57,1.4677641857443436e-39
0.63,3.2218626309557256e-11,2.1550537126846963e-13,1.0,1.524430482393054e-39,1.524430482393054e-39,6.625802634801059e-25,1.1766266362859242e-57,1.524430482393054e-39,1.1766266362859242e-57,1.524430482393054e-39
0.6320000000000001,4.3282341839809016e-11,2.9100633941783597e-13,1.0,1.581096779041764e-39,1.581096779041764e-39,6.872097695137326e-25,1.2203643303209356e-57,1.581096779041764e-39,1.2203643303209356e-57,1.581096779041764e-39
0.6340000000000001,5.8052324019254186e-11,3.9234100527689925e-13,1.0,1.6377630756904742e-39,1.6377630756904742e-39,7.118392755473592e-25,1.264102024355947e-57,1.6377630756904742e-39,1.264102024355947e-57,1.6377630756904742e-39
0.6360000000000001,7.773804227515746e-11,5.28131371571311e-13,1.0,1.6944293723391847e-39,1.6944293723391847e-39,7.364687815809859e-25,1.3078397183909586e-57,1.6944293723391847e-39,1.3078397183909586e-57,1.6944293723391847e-39
0.6380000000000001,1.0393282137683997e-10,7.098022352233086e-13,1.0,1.7510956689878952e-39,1.7510956689878952e-39,7.610982876146126e-25,1.35157741242597e-57,1.7510956689878952e-39,1.35157741242597e-57,1.7510956689878952e-39
0.64,1.3873210094783369e-10,9.524671575479825e-13,1.0,1.8077619656366054e-39,1.8077619656366054e-39,7.857277936482393e-25,1.3953151064609815e-57,1.8077619656366054e-39,1.3953151064609815e-57,1.8077619656366054e-39
0.642,1.8488698418858897e-10,1.2760862426844055e-12,1.0,1.8644282622853156e-39,1.8644282622853156e-39,8.10357299681866e-25,1.439052800495993e-57,1.8644282622853156e-39,1.439052800495993e-57,1.8644282622853156e-39
0.644,2.460032487453979e-10,1.7069764756183927e-12,1.0,1.921094558934026e-39,1.921094558934026e-39,8.349868057154928e-25,1.4827904945310046e-57,1.921094558934026e-39,1.4827904945310046e-57,1.921094558934026e-39
0.646,3.2679881670555734e-10,2.2797785410693483e-12,1.0,1.9777608555827366e-39,1.9777608555827366e-39,8.596163117491194e-25,1.526528188566016e-57,1.9777608555827366e-39,1.526528188566016e-57,1.9777608555827366e-39
0.648,4.3343625673751053e-10,3.0400136145124167e-12,1.0,2.0344271522314468e-39,2.0344271522314468e-39,8.842458177827462e-25,1.5702658826010275e-57,2.0344271522314468e-39,1.5702658826010275e-57,2.0344271522314468e-39
0.65,5.739514105502993e-10,4.0474012818002274e-12,1.0,2.091093448880157e-39,2.091093448880157e-39,9.088753238163729e-25,1.6140035766360392e-57,2.091093448880157e-39,1.6140035766360392e-57,2.091093448880157e-39
0.652,7.58804935301634e-10,5.380157627652162e-12,1.0,2.1477597455288674e-39,2.1477597455288674e-39,9.335048298499997e-25,1.6577412706710507e-57,2.1477597455288674e-39,1.6577412706710507e-57,2.1477597455288674e-39
0.654,1.0015907270112041e-09,7.140553289965002e-12,1.0,2.204426042177578e-39,2.204426042177578e-39,9.581343358836265e-25,1.701478964706062e-57,2.204426042177578e-39,1.701478964706062e-57,2.204426042177578e-39
0.6560000000000001,1.3199442002212832e-09,9.462088217197491e-12,1.0,2.261092338826288e-39,2.261092338826288e-39,9.82763841917253e-25,1.7452166587410735e-57,2.261092338826288e-39,1.7452166587410735e-57,2.261092338826288e-39
0.6580000000000001,1.7367046932196215e-09,1.25187371106384e-11,1.0,2.3177586354749983e-39,2.3177586354749983e-39,1.0073933479508797e-24,1.788954352776085e-57,2.3177586354749983e-39,1.788954352776085e-57,2.3177586354749983e-39
0.6600000000000001,2.281400395899305e-09,1.653684219975733e-11,1.0,2.3744249321237088e-39,2.3744249321237088e-39,1.0320228539845065e-24,1.8326920468110967e-57,2.3744249321237088e-39,1.8326920468110967e-57,2.3744249321237088e-39
0.6620000000000001,2.9921418332360886e-09,2.181038442889273e-11,1.0,2.431091228772419e-39,2.431091228772419e-39,1.0566523600181333e-24,1.876429740846108e-57,2.431091228772419e-39,1.876429740846108e-57,2.431091228772419e-39
0.664,3.918031906844001e-09,2.8720558168972825e-11,1.0,2.4877575254211294e-39,2.4877575254211294e-39,1.0812818660517599e-24,1.9201674348811195e-57,2.4877575254211294e-39,1.9201674348811195e-57,2.4877575254211294e-39
0.666,5.122227807899737e-09,3.776081788371657e-11,1.0,2.5444238220698396e-39,2.5444238220698396e-39,1.1059113720853867e-24,1.963905128916131e-57,2.5444238220698396e-39,1.963905128916131e-57,2.5444238220698396e-39
0.668,6.685823994351012e-09,4.9568869685967333e-11,1.0,2.60109011871855e-39,2.60109011871855e-39,1.1305408781190133e-24,2.0076428229511427e-57,2.60109011871855e-39,2.0076428229511427e-57,2.60109011871855e-39
0.67,8.712767365099394e-09,6.496746104541776e-11,1.0,2.6577564153672603e-39,2.6577564153672603e-39,1.1551703841526401e-24,2.051380516986154e-57,2.6577564153672603e-39,2.051380516986154e-57,2.6577564153672603e-39
0.672,1.1336067571339952e-08,8.501629598185713e-11,1.0,2.7144227120159708e-39,2.7144227120159708e-39,1.1797998901862667e-24,2.0951182110211656e-57,2.7144227120159708e-39,2.0951182110211656e-57,2.7144227120159708e-39
0.674,1.4725629265815456e-08,1.1107799281901256e-10,1.0,2.771089008664681e-39,2.771089008664681e-39,1.2044293962198935e-24,2.138855905056177e-57,2.771089008664681e-39,2.138855905056177e-57,2.771089008664681e-39
0.676,1.909811163992196e-08,1.4490173372475e-10,1.0,2.8277553053133914e-39,2.8277553053133914e-39,1.2290589022535202e-24,2.1825935990911884e-57,2.8277553053133914e-39,2.1825935990911884e-57,2.8277553053133914e-39
0.6780000000000002,2.472931700669177e-08,1.8872916237136377e-10,1.0,1.6935962935700826e-26,1.6935962935700826e-26,9.729750321685082e-19,3.896698487088928e-41,1.6935962935700866e-26,3.896698487088928e-41,1.6935962935700866e-26
0.6800000000000002,3.196972825850116e-08,2.4542820763655674e-10,1.0,3.571426390513644e-26,3.571426390513644e-26,2.0517914498804993e-18,8.217289955995844e-41,3.571426390513652e-26,8.217289955995844e-41,3.571426390513652e-26
0.6820000000000002,4.126395931396981e-08,3.186618952090278e-10,1.0,5.44925648745721e-26,5.44925648745721e-26,3.130607867592492e-18,1.253788142490276e-40,5.449256487457223e-26,1.253788142490276e-40,5.449256487457223e-26
0.6840000000000002,5.3175058602011095e-08,4.1310091312500876e-10,1.0,7.327086584400774e-26,7.327086584400774e-26,4.209424285304483e-18,1.6858472893809685e-40,7.327086584400791e-26,1.6858472893809685e-40,7.327086584400791e-26
0.6860000000000002,6.841481967973658e-08,5.346907914067565e-10,1.0,9.204916681344343e-26,9.204916681344343e-26,5.2882407030164774e-18,2.117906436271661e-40,9.204916681344363e-26,2.117906436271661e-40,9.204916681344363e-26
0.6880000000000001,8.788151292247534e-08,6.909871240089686e-10,1.0,1.1082746778287907e-25,1.1082746778287907e-25,6.3670571207284686e-18,2.549965583162353e-40,1.1082746778287932e-25,2.549965583162353e-40,1.1082746778287932e-25
0.6900000000000001,1.1270676694775165e-07,8.915754038791957e-10,1.0,1.296057687523147e-25,1.296057687523147e-25,7.44587353844046e-18,2.9820247300530446e-40,1.29605768752315e-25,2.9820247300530446e-40,1.29605768752315e-25
0.6920000000000001,1.4431370877095227e-07,1.1485958795978998e-09,1.0,1.4838406972175034e-25,1.4838406972175034e-25,8.524689956152452e-18,3.4140838769437363e-40,1.4838406972175069e-25,3.4140838769437363e-40,1.4838406972175069e-25
0.6940000000000001,1.8448893027020683e-07,1.4773985186390593e-09,1.0,1.6716237069118603e-25,1.6716237069118603e-25,9.603506373864444e-18,3.846143023834428e-40,1.6716237069118642e-25,3.846143023834428e-40,1.6716237069118642e-25
0.6960000000000001,2.3547140018844273e-07,1.897358849097709e-09,1.0,1.8594067166062167e-25,1.8594067166062167e-25,1.0682322791576435e-17,4.278202170725121e-40,1.859406716606221e-25,4.278202170725121e-40,1.859406716606221e-25
0.6980000000000001,3.000621029737572e-07,2.4328923522599093e-09,1.0,2.047189726300573e-25,2.047189726300573e-25,1.1761139209288427e-17,4.7102613176158124e-40,2.0471897263005779e-25,4.7102613176158124e-40,2.0471897263005779e-25
0.7000000000000001,3.8175897850154107e-07,3.114713433735208e-09,1.0,2.2349727359949294e-25,2.2349727359949294e-25,1.2839955627000419e-17,5.142320464506505e-40,2.2349727359949345e-25,5.142320464506505e-40,2.2349727359949345e-25
0.7020000000000002,4.849226836840623e-07,3.981395095920812e-09,0.9999999999999994,1.0995345156178072e-17,1.0995345156178072e-17,6.177600257886653e-16,2.0163401572076112e-20,1.1015508557750147e-17,2.0163401572076112e-20,1.1015508557750147e-17
0.7040000000000001,6.14979825464158e-07,5.081297605068973e-09,0.9999999999999979,3.835443186183797e-17,3.835443186183797e-17,2.1213424321944985e-15,7.033483828756551e-20,3.842476670012553e-17,7.033483828756551e-20,3.842476670012553e-17
0.7060000000000001,7.786716562736291e-07,6.474949086806761e-09,0.9999999999999961,6.571351856749938e-17,6.571351856749938e-17,3.624924838600413e-15,1.2050627500305767e-19,6.583402484250243e-17,1.2050627500305767e-19,6.583402484250243e-17
0.7080000000000001,9.843578140759839e-07,8.237978557156376e-09,0.9999999999999946,9.307260527316079e-17,9.307260527316079e-17,5.128507245006328e-15,1.7067771171854974e-19,9.324328298487933e-17,1.7067771171854974e-19,9.324328298487933e-17
0.7100000000000001,1.2423865713569228e-06,1.0464722942589284e-08,0.9999999999999932,1.2043169197882224e-16,1.2043169197882224e-16,6.632089651412246e-15,2.20849148434042e-19,1.2065254112725628e-16,2.20849148434042e-19,1.2065254112725628e-16
