t [ns],Omega(t) [rad/s],Area(t) [rad],|G>|^2,|X1>|^2,|X2>|^2,|XX>|^2,G_X1_out_H,G_X1_out_V,G_X2_out_H,G_X2_out_V,X1_XX_out_H,X1_XX_out_V,X2_XX_out_H,X2_XX_out_V
0.06400000000000002,2.0061262038617384e-75,5.591156872107374e-78,1.0,3.1376368127575427e-174,3.1376370322721225e-174,2.7987901514351312e-160,6.508819581669312e-178,0.0,0.0,3.13828791129136e-174,0.0,6.508819579654272e-178,3.1382876976544374e-174,0.0
0.066,4.238483756767556e-75,1.1835766832736674e-77,1.0,3.248797935509457e-174,3.248798162801076e-174,2.8979519457861015e-160,6.739428573297522e-178,0.0,0.0,3.2494721026153496e-174,0.0,6.739428571211089e-178,3.2494718814096343e-174,0.0
0.068,8.940625925317102e-75,2.5014876514821344e-77,1.0,3.359959058261372e-174,3.359959293330029e-174,2.997113740137072e-160,6.970037564925732e-178,0.0,0.0,3.360656293939339e-174,0.0,6.970037562767905e-178,3.3606560651648316e-174,0.0
0.07000000000000002,1.8829138699403044e-74,5.278464113954152e-77,1.0,3.4711201810132865e-174,3.471120423858983e-174,3.096275534488042e-160,7.200646556553941e-178,0.0,0.0,3.471840485263328e-174,0.0,7.200646554324722e-178,3.471840248920029e-174,0.0
0.07200000000000001,3.959114969580575e-74,1.1120492953475037e-76,1.0,3.5822813037652014e-174,3.582281554387936e-174,3.195437328839012e-160,7.43125554818215e-178,0.0,0.0,3.5830246765873172e-174,0.0,7.431255545881536e-178,3.5830244326752267e-174,0.0
0.074,8.311337177353794e-74,2.3390945100409332e-76,1.0,3.693442426517115e-174,3.693442684916889e-174,3.294599123189981e-160,7.661864539810358e-178,0.0,0.0,3.694208867911306e-174,0.0,7.661864537438351e-178,3.694208616430423e-174,0.0
0.07600000000000001,1.7420026762954315e-73,4.912230904071746e-76,1.0,3.80460354926903e-174,3.8046038154458424e-174,3.3937609175409515e-160,7.892473531438568e-178,0.0,0.0,3.8053930592352957e-174,0.0,7.892473528995168e-178,3.80539280018562e-174,0.0
0.078,3.6452881460996694e-73,1.0299521726466852e-75,1.0,9.199463029193103e-162,9.199463655440608e-162,8.067471614833149e-135,1.0392430711823803e-175,0.0,0.0,9.199463655440713e-162,0.0,1.0392430728042676e-175,9.199463029193207e-162,0.0
0.08,7.615879038127131e-73,2.1560688910693661e-75,1.0,1.9399667539276394e-161,1.9399668859896306e-161,1.7012543744531375e-134,2.1827615791946448e-175,0.0,0.0,1.9399668859896523e-161,0.0,2.182761582617555e-175,1.939966753927661e-161,0.0
0.08200000000000002,1.5885955464505483e-72,4.506252341332629e-75,1.0,2.9599872049359685e-161,2.9599874064352004e-161,2.5957615874229523e-134,3.326280087206909e-175,0.0,0.0,2.9599874064352336e-161,0.0,3.326280092430842e-175,2.9599872049360016e-161,0.0
0.084,3.3083524683415483e-72,9.40320035612473e-75,1.0,3.9800076559442975e-161,3.98000792688077e-161,3.490268800392775e-134,4.4697985952191733e-175,0.0,0.0,3.980007926880815e-161,0.0,4.46979860224413e-175,3.9800076559443426e-161,0.0
0.08600000000000001,6.878841985861315e-72,1.9590394810327606e-74,1.0,5.000028106952633e-161,5.00002844732634e-161,4.3847760133625975e-134,5.613317103231437e-175,0.0,0.0,5.000028447326396e-161,0.0,5.613317112057418e-175,5.000028106952689e-161,0.0
0.08800000000000001,1.427986241084265e-71,4.074909920703144e-74,1.0,6.020048557960956e-161,6.0200489677719035e-161,5.279283226332412e-134,6.756835611243702e-175,0.0,0.0,6.0200489677719714e-161,0.0,6.756835621870705e-175,6.020048557961024e-161,0.0
0.09,2.9596328656725108e-71,8.462529027459924e-74,1.0,7.040069008969291e-161,7.040069488217473e-161,6.173790439302235e-134,7.900354119255967e-175,0.0,0.0,7.040069488217552e-161,0.0,7.900354131683992e-175,7.04006900896937e-161,0.0
0.09200000000000001,6.124304682583836e-71,1.7546466575716277e-73,1.0,8.06008945997762e-161,8.060090008663043e-161,7.06829765227205e-134,9.043872627268231e-175,0.0,0.0,8.060090008663133e-161,0.0,9.04387264149728e-175,8.06008945997771e-161,0.0
0.09400000000000001,1.2652631645770238e-70,3.632340290407037e-73,1.0,9.08010991098595e-161,9.080110529108613e-161,7.962804865241872e-134,1.0187391135280495e-174,0.0,0.0,9.080110529108716e-161,0.0,1.0187391151310567e-174,9.080109910986052e-161,0.0
0.096,2.609817083117358e-70,7.507420538101422e-73,1.0,1.0100130361994285e-160,1.0100131049554183e-160,8.857312078211695e-134,1.133090964329276e-174,0.0,0.0,1.0100131049554296e-160,0.0,1.1330909661123855e-174,1.0100130361994398e-160,0.0
0.098,5.374578411038294e-70,1.549181603225708e-72,1.0,1.1120150813002614e-160,1.1120151569999753e-160,9.751819291181513e-134,1.2474428151305024e-174,0.0,0.0,1.1120151569999877e-160,0.0,1.2474428170937143e-174,1.1120150813002739e-160,0.0
0.10000000000000002,1.1050549285042376e-69,3.1916943728337766e-72,1.0,1.2140171264010943e-160,1.2140172090445322e-160,1.0646326504151332e-133,1.3617946659317288e-174,0.0,0.0,1.2140172090445458e-160,0.0,1.3617946680750429e-174,1.2140171264011079e-160,0.0
0.10200000000000001,2.26844606175899e-69,6.565195363097007e-72,1.0,1.3160191715019278e-160,1.3160192610890892e-160,1.1540833717121155e-133,1.4761465167329554e-174,0.0,0.0,1.3160192610891039e-160,0.0,1.4761465190563717e-174,1.3160191715019425e-160,0.0
0.10400000000000001,4.649199446747503e-69,1.3482840871603506e-71,1.0,1.4180212166027607e-160,1.4180213131336462e-160,1.2435340930090973e-133,1.5904983675341817e-174,0.0,0.0,1.4180213131336622e-160,0.0,1.5904983700377005e-174,1.4180212166027767e-160,0.0
0.10600000000000001,9.513340177297274e-69,2.7645380495648195e-71,1.0,1.520023261703593e-160,1.5200233651782025e-160,1.3329848143060788e-133,1.7048502183354078e-174,0.0,0.0,1.5200233651782196e-160,0.0,1.704850221019029e-174,1.52002326170361e-160,0.0
0.108,1.9435378568017298e-68,5.659409924096279e-71,1.0,1.6220253068044266e-160,1.6220254172227595e-160,1.422435535603061e-133,1.8192020691366342e-174,0.0,0.0,1.622025417222778e-160,0.0,1.819202072000358e-174,1.622025306804445e-160,0.0
0.11000000000000001,3.964223311594415e-68,1.156717109249243e-70,1.0,1.7240273519052595e-160,1.7240274692673165e-160,1.511886256900043e-133,1.9335539199378606e-174,0.0,0.0,1.7240274692673358e-160,0.0,1.9335539229816867e-174,1.7240273519052787e-160,0.0
0.11200000000000002,8.072877205606072e-68,2.3604271609692928e-70,1.0,1.8260293970060924e-160,1.8260295213118735e-160,1.6013369781970252e-133,2.047905770739087e-174,0.0,0.0,1.826029521311894e-160,0.0,2.0479057739630153e-174,1.826029397006113e-160,0.0
0.114,1.6413594917102674e-67,4.8090743732401695e-70,1.0,1.928031442106926e-160,1.9280315733564305e-160,1.690787699494007e-133,2.1622576215403135e-174,0.0,0.0,1.928031573356452e-160,0.0,2.1622576249443443e-174,1.9280314421069474e-160,0.0
0.11600000000000002,3.33184050929118e-67,9.78227437424162e-70,1.0,2.0300334872077588e-160,2.0300336254009875e-160,1.7802384207909893e-133,2.27660947234154e-174,0.0,0.0,2.0300336254010102e-160,0.0,2.2766094759256734e-174,2.0300334872077816e-160,0.0
0.11800000000000001,6.752581368892764e-67,1.9866696252425572e-69,1.0,2.1320355323085917e-160,2.1320356774455444e-160,1.869689142087971e-133,2.390961323142766e-174,0.0,0.0,2.1320356774455684e-160,0.0,2.390961326907002e-174,2.1320355323086157e-160,0.0
0.12,1.366345645352367e-66,4.028273407484189e-69,1.0,2.2340375774094246e-160,2.2340377294901008e-160,1.9591398633849527e-133,2.5053131739439923e-174,0.0,0.0,2.2340377294901257e-160,0.0,2.50531317788833e-174,2.2340375774094496e-160,0.0
0.122,2.7603010884731857e-66,8.154920141309745e-69,1.0,2.3360396225102575e-160,2.3360397815346574e-160,2.048590584681935e-133,2.619665024745219e-174,0.0,0.0,2.3360397815346837e-160,0.0,2.619665028869659e-174,2.3360396225102838e-160,0.0
0.12400000000000001,5.567464611169184e-66,1.6482685840952122e-68,1.0,2.4380416676110908e-160,2.4380418335792144e-160,2.1380413059789168e-133,2.7340168755464455e-174,0.0,0.0,2.438041833579242e-160,0.0,2.7340168798509877e-174,2.4380416676111183e-160,0.0
0.126,1.121149693448788e-65,3.32616473866092e-68,1.0,2.5400437127119237e-160,2.5400438856237714e-160,2.227492027275899e-133,2.848368726347672e-174,0.0,0.0,2.5400438856237998e-160,0.0,2.8483687308323167e-174,2.540043712711952e-160,0.0
0.12800000000000003,2.254108769831798e-65,6.7014232019415094e-68,1.0,2.6420457578127566e-160,2.642045937668328e-160,2.3169427485728805e-133,2.962720577148898e-174,0.0,0.0,2.6420459376683578e-160,0.0,2.9627205818136453e-174,2.6420457578127863e-160,0.0
0.13,4.5247153577634746e-65,1.3480247329536788e-67,1.0,2.7440478029135898e-160,2.744047989712885e-160,2.4063934698698628e-133,3.0770724279501248e-174,0.0,0.0,2.7440479897129157e-160,0.0,3.0770724327949743e-174,2.7440478029136205e-160,0.0
0.132,9.068026643331629e-65,2.7072989330631904e-67,1.0,2.846049848014423e-160,2.846050041757442e-160,2.4958441911668447e-133,3.191424278751351e-174,0.0,0.0,2.846050041757474e-160,0.0,3.191424283776303e-174,2.846049848014455e-160,0.0
0.13400000000000004,1.8144267503796668e-64,5.428528347776023e-67,1.0,2.948051893115256e-160,2.948052093801999e-160,2.585294912463827e-133,3.3057761295525775e-174,0.0,0.0,2.948052093802032e-160,0.0,3.3057761347576315e-174,2.948051893115289e-160,0.0
0.136,3.624692937483234e-64,1.0867648035638929e-66,1.0,3.050053938216089e-160,3.050054145846556e-160,2.6747456337608088e-133,3.420127980353804e-174,0.0,0.0,3.05005414584659e-160,0.0,3.4201279857389605e-174,3.050053938216123e-160,0.0
0.138,7.229497833547804e-64,2.1721838806669977e-66,1.0,3.152055983316922e-160,3.152056197891113e-160,2.7641963550577907e-133,3.53447983115503e-174,0.0,0.0,3.1520561978911484e-160,0.0,3.534479836720289e-174,3.1520559833169575e-160,0.0
0.14000000000000004,1.4396276227352195e-63,4.3347612867569995e-66,1.0,3.2540580284177556e-160,3.25405824993567e-160,2.853647076354773e-133,3.648831681956257e-174,0.0,0.0,3.2540582499357066e-160,0.0,3.648831687701618e-174,3.254058028417792e-160,0.0
0.14200000000000002,2.8621826119844883e-63,8.63657152147671e-66,1.0,3.356060073518588e-160,3.356060301980227e-160,2.943097797651755e-133,3.7631835327574834e-174,0.0,0.0,3.356060301980265e-160,0.0,3.763183538682947e-174,3.356060073518626e-160,0.0
0.14400000000000002,5.681325026400809e-63,1.7180079159862015e-65,1.0,3.4580621186194214e-160,3.458062354024784e-160,3.0325485189487374e-133,3.8775353835587104e-174,0.0,0.0,3.4580623540248225e-160,0.0,3.877535389664276e-174,3.45806211861946e-160,0.0
0.14600000000000002,1.1259187756678428e-62,3.4120591942941033e-65,1.0,3.560064163720254e-160,3.5600644060693396e-160,3.121999240245718e-133,3.991887234359935e-174,0.0,0.0,3.5600644060693794e-160,0.0,3.991887240645603e-174,3.5600641637202935e-160,0.0
0.148,2.2277662277004934e-62,6.765744197662442e-65,1.0,3.6620662088210866e-160,3.6620664581138966e-160,3.2114499615427e-133,4.106239085161162e-174,0.0,0.0,3.6620664581139377e-160,0.0,4.106239091626932e-174,3.662066208821128e-160,0.0
0.15,4.400857427516027e-62,1.3394367852878968e-64,1.0,3.7640682539219195e-160,3.7640685101584536e-160,3.300900682839682e-133,4.220590935962388e-174,0.0,0.0,3.764068510158496e-160,0.0,4.220590942608262e-174,3.764068253921962e-160,0.0
0.15200000000000002,8.679807854331881e-62,2.647503313472689e-64,1.0,3.8660702990227524e-160,3.8660705622030106e-160,3.390351404136664e-133,4.334942786763615e-174,0.0,0.0,3.866070562203054e-160,0.0,4.33494279358959e-174,3.866070299022796e-160,0.0
0.154,1.7091809836281792e-61,5.224665082534059e-64,1.0,3.968072344123586e-160,3.9680726142475676e-160,3.479802125433646e-133,4.449294637564841e-174,0.0,0.0,3.968072614247612e-160,0.0,4.449294644570919e-174,3.96807234412363e-160,0.0
0.156,3.3602463805635564e-61,1.0294092446725798e-63,1.0,4.070074389224419e-160,4.0700746662921245e-160,3.569252846730628e-133,4.563646488366067e-174,0.0,0.0,4.07007466629217e-160,0.0,4.563646495552248e-174,4.0700743892244644e-160,0.0
0.15800000000000003,6.595676105687878e-61,2.025001493297724e-63,1.0,4.172076434325252e-160,4.172076718336681e-160,3.65870356802761e-133,4.677998339167294e-174,0.0,0.0,4.1720767183367276e-160,0.0,4.677998346533576e-174,4.1720764343252985e-160,0.0
0.16,1.292565762057924e-60,3.9771348659244376e-63,1.0,4.2740784794260853e-160,4.2740787703812385e-160,3.748154289324592e-133,4.79235018996852e-174,0.0,0.0,4.2740787703812865e-160,0.0,4.792350197514905e-174,4.2740784794261333e-160,0.0
0.162,2.5290132473252873e-60,7.798713875307652e-63,1.0,4.376080524526918e-160,4.3760808224257955e-160,3.837605010621575e-133,4.906702040769747e-174,0.0,0.0,4.376080822425845e-160,0.0,4.906702048496234e-174,4.3760805245269675e-160,0.0
0.16400000000000003,4.9403155508075104e-60,1.5268042673440456e-62,1.0,4.478082569627751e-160,4.4780828744703525e-160,3.927055731918556e-133,5.0210538915709735e-174,0.0,0.0,4.478082874470403e-160,0.0,5.021053899477563e-174,4.478082569627801e-160,0.0
0.166,9.635259223287462e-60,2.984361744753544e-62,1.0,4.580084614728585e-160,4.5800849265149094e-160,4.016506453215538e-133,5.1354057423722005e-174,0.0,0.0,4.5800849265149606e-160,0.0,5.1354057504588915e-174,4.580084614728636e-160,0.0
0.168,1.87619185381561e-59,5.824079520897903e-62,1.0,4.6820866598294176e-160,4.6820869785594664e-160,4.105957174512521e-133,5.249757593173427e-174,0.0,0.0,4.682086978559519e-160,0.0,5.24975760144022e-174,4.68208665982947e-160,0.0
0.17000000000000004,3.647507701458468e-59,1.1347779076171985e-61,1.0,4.7840887049302505e-160,4.7840890306040234e-160,4.195407895809503e-133,5.364109443974654e-174,0.0,0.0,4.784089030604077e-160,0.0,5.364109452421549e-174,4.784088704930304e-160,0.0
0.17200000000000001,7.079789055546502e-59,2.2075075833176964e-61,1.0,4.886090750031084e-160,4.8860910826485804e-160,4.284858617106484e-133,5.47846129477588e-174,0.0,0.0,4.8860910826486354e-160,0.0,5.478461303402878e-174,4.886090750031139e-160,0.0
0.17400000000000002,1.3719855811099338e-58,4.287472069982283e-61,1.0,4.988092795131917e-160,4.988093134693137e-160,4.374309338403467e-133,5.592813145577106e-174,0.0,0.0,4.988093134693193e-160,0.0,5.592813154384207e-174,4.988092795131973e-160,0.0
0.17600000000000002,2.6545071852416074e-58,8.313964836333772e-61,1.0,5.0900948402327486e-160,5.0900951867376925e-160,4.463760059700447e-133,5.707164996378331e-174,0.0,0.0,5.090095186737749e-160,0.0,5.7071650053655345e-174,5.0900948402328055e-160,0.0
0.17800000000000002,5.127709251847716e-58,1.6096181273423104e-60,1.0,9.84142546309993e-135,9.841426133048628e-135,4.0056073479892244e-106,1.122279031939033e-161,0.0,0.0,9.841426133048628e-135,0.0,1.122279031588338e-161,9.84142546309993e-135,0.0
0.18,9.889355926996058e-58,3.111324645226689e-60,1.0,2.0753426747940975e-134,2.0753428160717168e-134,8.446955066540112e-106,2.3666424917223356e-161,0.0,0.0,2.0753428160717168e-134,0.0,2.3666424909828137e-161,2.0753426747940975e-134,0.0
0.18200000000000002,1.9042227629235955e-57,6.004483000849893e-60,1.0,3.1665428032781943e-134,3.166543018838571e-134,1.288830278509097e-105,3.611005951505651e-161,0.0,0.0,3.166543018838571e-134,0.0,3.611005950377277e-161,3.1665428032781943e-134,0.0
0.18400000000000002,3.660771534081445e-57,1.1569477297854937e-59,1.0,4.257742931762299e-134,4.257743221605417e-134,1.7329650503641857e-105,4.855369411288954e-161,0.0,0.0,4.257743221605417e-134,0.0,4.85536940977174e-161,4.257742931762299e-134,0.0
0.186,7.026396087972365e-57,2.2256644919908755e-59,1.0,5.348943060246403e-134,5.348943424372271e-134,2.1770998222192714e-105,6.099732871072263e-161,0.0,0.0,5.348943424372271e-134,0.0,6.099732869166209e-161,5.348943060246403e-134,0.0
0.18800000000000003,1.3464733403660854e-56,4.2747774411541995e-59,1.0,6.440143188730508e-134,6.440143627139125e-134,2.6212345940743602e-105,7.344096330855565e-161,0.0,0.0,6.440143627139125e-134,0.0,7.344096328560672e-161,6.440143188730508e-134,0.0
0.19,2.5761314453586534e-56,8.197382226878943e-59,1.0,7.531343317214613e-134,7.531343829905979e-134,3.065369365929446e-105,8.588459790638874e-161,0.0,0.0,7.531343829905979e-134,0.0,8.588459787955141e-161,7.531343317214613e-134,0.0
0.192,4.920887172514101e-56,1.5694400844751704e-58,1.0,8.622543445698709e-134,8.622544032672825e-134,3.5095041377845316e-105,9.832823250422171e-161,0.0,0.0,8.622544032672825e-134,0.0,9.832823247349598e-161,8.622543445698709e-134,0.0
0.19400000000000003,9.384776300180387e-56,3.0000064317446207e-58,1.0,9.713743574182814e-134,9.71374423543968e-134,3.9536389096396204e-105,1.107718671020548e-160,0.0,0.0,9.71374423543968e-134,0.0,1.1077186706744068e-160,9.713743574182814e-134,0.0
0.196,1.7869383579513198e-55,5.725422419713981e-58,1.0,1.080494370266691e-133,1.0804944438206526e-133,4.397773681494706e-105,1.2321550169988789e-160,0.0,0.0,1.0804944438206526e-133,0.0,1.2321550166138537e-160,1.080494370266691e-133,0.0
0.198,3.397037542807897e-55,1.0909398320473203e-57,1.0,1.1896143831151015e-133,1.189614464097338e-133,4.841908453349795e-105,1.3565913629772092e-160,0.0,0.0,1.189614464097338e-133,0.0,1.3565913625533e-160,1.1896143831151015e-133,0.0
0.20000000000000004,6.447572741736345e-55,2.0754008605017454e-57,1.0,1.298734395963512e-133,1.2987344843740234e-133,5.2860432252048806e-105,1.48102770895554e-160,0.0,0.0,1.2987344843740234e-133,0.0,1.481027708492747e-160,1.298734395963512e-133,0.0
0.202,1.2217920175712806e-54,3.941950152246662e-57,1.0,1.4078544088119224e-133,1.4078545046507088e-133,5.7301779970599694e-105,1.605464054933871e-160,0.0,0.0,1.4078545046507088e-133,0.0,1.6054640544321932e-160,1.4078544088119224e-133,0.0
0.20400000000000001,2.3115508152593862e-54,7.475292985077333e-57,1.0,1.5169744216603329e-133,1.5169745249273942e-133,6.174312768915055e-105,1.7299004009122012e-160,0.0,0.0,1.5169745249273942e-133,0.0,1.72990040037164e-160,1.5169744216603329e-133,0.0
0.20600000000000004,4.366311698771898e-54,1.4153155499108623e-56,1.0,1.6260944345087426e-133,1.6260945452040788e-133,6.618447540770144e-105,1.854336746890532e-160,0.0,0.0,1.6260945452040788e-133,0.0,1.8543367463110865e-160,1.6260944345087426e-133,0.0
0.20800000000000002,8.234384738764006e-54,2.6753851936644534e-56,1.0,1.735214447357153e-133,1.7352145654807642e-133,7.06258231262523e-105,1.978773092868863e-160,0.0,0.0,1.7352145654807642e-133,0.0,1.9787730922505334e-160,1.735214447357153e-133,0.0
0.21,1.5504319272954153e-53,5.049255594836239e-56,1.0,1.8443344602055627e-133,1.844334585757448e-133,7.506717084480312e-105,2.103209438847192e-160,0.0,0.0,1.844334585757448e-133,0.0,2.1032094381899784e-160,1.8443344602055627e-133,0.0
