t [ns],Omega(t) [rad/s],Area(t) [rad],|G>|^2,|X1>|^2,|X2>|^2,|XX>|^2,G_X1_out_H,G_X1_out_V,G_X2_out_H,G_X2_out_V,X1_XX_out_H,X1_XX_out_V,X2_XX_out_H,X2_XX_out_V
0.0,9.331472855152477e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0020000000000000005,1.0198012666494208e-08,1.9529485521646686e-11,1.0,1.8641882086386953e-24,1.864188335542165e-24,6.366293117668508e-22,7.571122245065527e-31,0.0,0.0,1.8641890926543893e-24,0.0,7.5711222426996865e-31,1.8641889657509197e-24,0.0
0.004000000000000001,1.114303999058498e-08,4.0870538178725875e-11,1.0,4.702724414812214e-24,4.702724734947296e-24,1.5737978541073558e-21,1.9099466621783798e-30,0.0,0.0,4.7027266448939574e-24,0.0,1.909946661581557e-30,4.702726324758877e-24,0.0
0.006,1.2173476544883378e-08,6.418705471419423e-11,1.0,7.541260620985733e-24,7.541261134352426e-24,2.510966396447861e-21,3.062781099850207e-30,0.0,0.0,7.541264197133525e-24,0.0,3.0627810988931453e-30,7.541263683766833e-24,0.0
0.008000000000000002,1.3296837141304724e-08,8.965736840038234e-11,1.0,1.063995135773388e-22,1.0639952084049007e-22,5.501813858078428e-20,2.9348807798884748e-25,0.0,0.0,1.0669300891838722e-22,0.0,2.934880778971413e-25,1.0669300165532764e-22,0.0
0.01,1.4521278941832224e-08,1.1747548448351927e-10,1.0,5.369795623822234e-22,5.36979599046239e-22,2.85685534509027e-19,1.6008793738444813e-24,0.0,0.0,5.385804784195833e-22,0.0,1.6008793733442732e-24,5.385804417560679e-22,0.0
0.012,1.5855654666971496e-08,1.47852418092323e-10,1.0,9.67559611187108e-22,9.67559677251997e-22,5.163529304372713e-19,2.908270669700121e-24,0.0,0.0,9.704679479207885e-22,0.0,2.908270668791417e-24,9.70467881856808e-22,0.0
0.014000000000000002,1.7309570062457797e-08,1.8101764282175227e-10,1.0,1.398139659991994e-21,1.3981397554577504e-21,7.47020326365514e-19,4.215661965555761e-24,0.0,0.0,1.402355417421989e-21,0.0,4.2156619642385605e-24,1.40235532195755e-21,0.0
0.016000000000000004,1.8893445952233118e-08,2.1722065883644318e-10,1.0,1.82871970879688e-21,1.8287198336635054e-21,9.776877222937583e-19,5.523053261411406e-24,0.0,0.0,1.8342428869231912e-21,0.0,5.523053259685704e-24,1.8342427620582914e-21,0.0
0.018000000000000002,2.06185852299206e-08,2.567326900185969e-10,1.0,2.2592997576017662e-21,2.259299911869262e-21,1.2083551182220018e-18,6.830444557267046e-24,0.0,0.0,2.2661303564243945e-21,0.0,6.830444555132842e-24,2.2661302021590332e-21,0.0
